CUSTOMER_ID,CITY NAME,STATE ABBREVIATION,FIPS ZIP CODE,LON,LAT,EST HOUSEHOLD INCOME V5,LENGTH OF RESIDENCE,NUMBER OF ADULTS IN LIVING UNIT,MOSAIC HOUSEHOLD,CHILDREN: AGE 0-18 VERSION 3
37612006311,MINNEAPOLIS,MN,55431,-93.307362462138,44.819268532224,$175000-$199999,03,3,E19,Possible
87590724538,MINNEAPOLIS,MN,55401,-93.2745269555095,44.9878300249988,$100000-$124999,00,1,G25,Not Likely
37565867226,MINNEAPOLIS,MN,55418,-93.24412,45.01681,$75000-$99999,06,1,G24,Possible
57692118559,MINNEAPOLIS,MN,55447,-93.4750966723977,44.9999260953586,$25000-$34999,04,2,O54,Not Likely
27586979949,MINNEAPOLIS,MN,55429,-93.32599436432,45.0859932534931,$1000-$14999,03,1,O51,Possible
57534849935,MINNEAPOLIS,MN,55416,-93.3578453546578,44.9356365512207,$35000-$49999,03,1,G24,Possible
17581765012,MINNEAPOLIS,MN,55406,-93.2319587839486,44.9210284218375,$15000-$24999,21,1,E19,Not Likely
27562984621,MINNEAPOLIS,MN,55429,-93.3554276608119,45.0871228674084,$1000-$14999,12,1,P57,Yes
37557936893,MINNEAPOLIS,MN,55423,-93.2880865696556,44.8646030466388,$100000-$124999,02,1,Q65,Possible
47609124649,MINNEAPOLIS,MN,55447,-93.4801575094802,44.9878380023202,$175000-$199999,23,2,C11,Not Likely
37607019146,MINNEAPOLIS,MN,55432,-93.251287799094,45.1020593825551,$100000-$124999,00,1,O51,Possible
07543798080,MINNEAPOLIS,MN,55409,-93.2880663084487,44.9280080952381,$25000-$34999,03,2,D17,Yes
57589843355,MINNEAPOLIS,MN,55416,-93.3525192608208,44.9610400358147,$1000-$14999,02,1,O50,Possible
87676114738,MINNEAPOLIS,MN,55446,-93.4770902415826,45.0393496299236,$200000-$249999,13,2,A03,Yes
77574850113,MINNEAPOLIS,MN,55416,-93.3406961067222,44.9340894458637,$150000-$174999,07,2,G25,Not Likely
27520760642,MINNEAPOLIS,MN,55406,-93.207845537419,44.9352592956064,$100000-$124999,06,1,B09,Likely
57692008250,MINNEAPOLIS,MN,55431,-93.3026260067335,44.8562176732202,$1000-$14999,08,1,Q65,Not Likely
27585870791,MINNEAPOLIS,MN,55418,-93.2453600798329,45.0104845883386,$35000-$49999,04,3,F22,Possible
27514932357,MINNEAPOLIS,MN,55423,-93.2568539536736,44.8756159960174,$150000-$174999,05,1,O51,Possible
37668113764,MINNEAPOLIS,MN,55446,-93.487332944041,45.0302981146846,$50000-$74999,08,3,Q62,Not Likely
07693117842,MINNEAPOLIS,MN,55447,-93.4625501187945,45.0185225477945,$50000-$74999,04,1,O50,Likely
27503807600,MINNEAPOLIS,MN,55411,-93.3109985871151,44.9887910402404,$35000-$49999,45,2,D18,Possible
77679012847,MINNEAPOLIS,MN,55432,-93.2297793569099,45.1180088630916,$50000-$74999,10,4,E19,Not Likely
67584930462,MINNEAPOLIS,MN,55423,-93.3113243334709,44.8798488876572,$75000-$99999,12,3,E20,Possible
57576860937,MINNEAPOLIS,MN,55417,-93.2124896568288,44.9069045988476,$50000-$74999,02,2,J34,Not Likely
67555723322,MINNEAPOLIS,MN,55401,-93.2711711963613,44.9871135058115,$35000-$49999,00,1,G25,Not Likely
77613028261,MINNEAPOLIS,MN,55433,-93.3648622517591,45.1865835305495,$25000-$34999,01,1,O54,Possible
37645102933,MINNEAPOLIS,MN,55444,-93.3136410008206,45.1012865761867,$35000-$49999,15,2,F23,Yes
97614078473,MINNEAPOLIS,MN,55441,-93.4054461252117,44.983310826085,$150000-$174999,01,1,O54,Possible
37572824039,MINNEAPOLIS,MN,55412,-93.3137619686863,45.0300152657946,$35000-$49999,02,1,D18,Not Likely
07593999054,MINNEAPOLIS,MN,55430,-93.3018354034147,45.053220519352,,00,0,U00,No
57531994680,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$50000-$74999,03,1,P56,Likely
97504819789,MINNEAPOLIS,MN,55412,-93.3033757961108,45.0170776212116,$25000-$34999,03,1,R67,Likely
17582788219,MINNEAPOLIS,MN,55408,-93.2857667686379,44.9459856014675,$100000-$124999,00,2,F22,Possible
67531849381,MINNEAPOLIS,MN,55416,-93.3304635698309,44.9372034389664,,00,0,U00,No
77513862398,MINNEAPOLIS,MN,55417,-93.2578063241826,44.9033705477981,$250000+,38,3,A04,Yes
87573770051,MINNEAPOLIS,MN,55407,-93.2475937548945,44.948059085803,$1000-$14999,09,1,P61,Likely
67512988561,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$75000-$99999,05,1,K40,Possible
37526923238,MINNEAPOLIS,MN,55422,-93.3468965157369,44.9857388289086,$200000-$249999,03,1,E19,Not Likely
17688117110,MINNEAPOLIS,MN,55447,-93.4834230864845,44.9921450695219,$100000-$124999,03,3,L41,Not Likely
27502786353,MINNEAPOLIS,MN,55408,-93.2726286877544,44.9496404225585,$1000-$14999,02,1,R67,Possible
37625118376,MINNEAPOLIS,MN,55447,-93.4745776176655,44.9997833790622,$25000-$34999,00,1,O54,Possible
47507901982,MINNEAPOLIS,MN,55421,-93.2346395601267,45.0636415593849,$35000-$49999,23,2,J34,Not Likely
57512939802,MINNEAPOLIS,MN,55424,-93.3347021751733,44.9161661459425,,00,0,U00,No
07564967676,MINNEAPOLIS,MN,55428,-93.3725959617927,45.0364580270734,$75000-$99999,21,2,B09,Yes
67564890761,MINNEAPOLIS,MN,55419,-93.302172398563,44.8926074964409,$50000-$74999,21,1,C13,Yes
37659098465,MINNEAPOLIS,MN,55443,-93.3404155937611,45.122930460433,$100000-$124999,04,1,L42,Possible
07563954423,MINNEAPOLIS,MN,55426,-93.3742457987144,44.9623075599795,$50000-$74999,14,2,K40,Possible
27576881937,MINNEAPOLIS,MN,55419,-93.27425,44.8977528674084,$35000-$49999,06,1,G24,Possible
27685124004,MINNEAPOLIS,MN,55447,-93.5188272835457,45.0176074505623,,00,0,U00,No
27679054624,MINNEAPOLIS,MN,55436,-93.3725735694486,44.904438816624,$100000-$124999,09,2,A01,Yes
67588815154,MINNEAPOLIS,MN,55411,-93.2846769387755,45.0024228674084,,00,0,U00,No
77611028022,MINNEAPOLIS,MN,55433,-93.3587217225865,45.1865075111752,$50000-$74999,11,3,L42,Yes
07553850557,MINNEAPOLIS,MN,55416,-93.3533593258502,44.9312219994177,$50000-$74999,43,4,E19,Not Likely
97539832350,MINNEAPOLIS,MN,55413,-93.2665309588744,44.9953583012075,$50000-$74999,19,1,K40,Not Likely
67509923737,MINNEAPOLIS,MN,55423,-93.27823,44.87178,$1000-$14999,10,1,G24,Likely
97619086767,MINNEAPOLIS,MN,55442,-93.42947,45.04496,$175000-$199999,07,1,F22,Likely
77673124946,MINNEAPOLIS,MN,55448,-93.30497,45.18526,$1000-$14999,10,1,O51,Possible
47518801285,MINNEAPOLIS,MN,55410,-93.3132084185948,44.9277385776046,$100000-$124999,41,1,C13,Yes
47532952263,MINNEAPOLIS,MN,55426,-93.3797537158466,44.9386784931394,$50000-$74999,09,2,F23,Yes
47540795603,MINNEAPOLIS,MN,55409,-93.2909592281268,44.9367034106883,$25000-$34999,03,1,G25,Possible
67510918372,MINNEAPOLIS,MN,55422,-93.3337233348517,45.0263719242801,$50000-$74999,03,1,K40,Possible
47512754731,MINNEAPOLIS,MN,55406,-93.2179947714789,44.9509857350106,$25000-$34999,46,1,L42,Not Likely
27620071048,MINNEAPOLIS,MN,55438,-93.3893913600374,44.8325054136629,$125000-$149999,21,3,B07,Yes
27641125705,MINNEAPOLIS,MN,55448,-93.2667,45.1486971325916,$50000-$74999,08,2,O51,Likely
07533863312,MINNEAPOLIS,MN,55417,-93.2180235908197,44.9017415407184,$75000-$99999,13,2,H28,Possible
77534881725,MINNEAPOLIS,MN,55419,-93.2979029538249,44.9034512690817,$35000-$49999,02,1,F22,Possible
07657135495,MINNEAPOLIS,MN,55448,-93.2876638110333,45.1800012884852,$50000-$74999,24,2,L42,Not Likely
27564830025,MINNEAPOLIS,MN,55413,-93.256691642941,44.9881272122373,$25000-$34999,06,1,G25,Yes
17614099618,MINNEAPOLIS,MN,55444,-93.2941843447008,45.0995527338466,$100000-$124999,18,3,B10,Yes
67554851199,MINNEAPOLIS,MN,55416,-93.3518163085233,44.9279859654367,$35000-$49999,02,1,G24,Possible
57637093547,MINNEAPOLIS,MN,55443,-93.3593402700849,45.1463741053083,$50000-$74999,00,3,F22,Likely
77538823749,MINNEAPOLIS,MN,55412,-93.2878765860868,45.028480743734,$1000-$14999,01,1,R67,Likely
67605139104,MINNEAPOLIS,MN,55449,-93.1874287802346,45.1921527468281,$15000-$24999,01,2,F22,Possible
87583753940,MINNEAPOLIS,MN,55406,-93.2180382023264,44.9550213033775,$100000-$124999,25,4,C11,Not Likely
87646124609,MINNEAPOLIS,MN,55447,-93.4699989689568,44.9867742969957,$175000-$199999,18,2,A04,Yes
37657001043,MINNEAPOLIS,MN,55430,-93.28444140627,45.0717910688044,$250000+,06,1,K38,Not Likely
77596826456,MINNEAPOLIS,MN,55413,-93.24603,44.99803,$125000-$149999,09,1,G24,Possible
47570957589,MINNEAPOLIS,MN,55427,-93.3881947317049,44.9927655810607,$35000-$49999,33,3,J34,Not Likely
07589752111,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$50000-$74999,04,2,G24,Possible
57556809141,MINNEAPOLIS,MN,55411,-93.3105847827188,44.9943736528878,,00,0,U00,No
27535942577,MINNEAPOLIS,MN,55425,-93.24861,44.8516471325916,$15000-$24999,03,1,O54,Likely
47620139519,MINNEAPOLIS,MN,55449,-93.2254488573103,45.1964112912469,$200000-$249999,01,1,A05,Yes
07614124217,MINNEAPOLIS,MN,55447,-93.5174591872438,44.983926871463,$200000-$249999,38,2,A03,Likely
97601079855,MINNEAPOLIS,MN,55441,-93.406826234646,45.0189252306508,$50000-$74999,32,3,E20,Not Likely
17548732517,MINNEAPOLIS,MN,55403,-93.2809431951426,44.9700111024276,$25000-$34999,03,1,G25,Not Likely
07513860380,MINNEAPOLIS,MN,55417,-93.2204999037615,44.9082683527612,$35000-$49999,33,4,J34,Not Likely
77516828628,MINNEAPOLIS,MN,55413,-93.2617455709132,45.0032349195778,$50000-$74999,05,1,K40,Likely
47552763242,MINNEAPOLIS,MN,55406,-93.2078336900192,44.92755375,$1000-$14999,00,1,O51,Possible
77675088632,MINNEAPOLIS,MN,55443,-93.3489579378547,45.1460787433017,$50000-$74999,06,1,F22,Likely
77508734039,MINNEAPOLIS,MN,55403,-93.2854507787147,44.9677417400796,$50000-$74999,00,1,O54,Yes
17588993431,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$50000-$74999,05,1,P56,Likely
77558864195,MINNEAPOLIS,MN,55417,-93.2448164875969,44.8996759684319,$100000-$124999,05,2,B09,Not Likely
47556739095,MINNEAPOLIS,MN,55404,-93.2608900028916,44.9607392358634,$25000-$34999,03,1,R66,Likely
07621074334,MINNEAPOLIS,MN,55439,-93.3636035057887,44.87284,$50000-$74999,29,2,Q62,Not Likely
47534759952,MINNEAPOLIS,MN,55406,-93.2357118970484,44.9370039817982,$50000-$74999,25,2,L42,Not Likely
17642014556,MINNEAPOLIS,MN,55432,-93.2728007281127,45.0884945530851,$50000-$74999,38,2,L42,Not Likely
07644071765,MINNEAPOLIS,MN,55439,-93.3541965524759,44.8773694596529,$175000-$199999,06,2,A04,Yes
07577964891,MINNEAPOLIS,MN,55427,-93.3832039258141,44.9943377934847,$150000-$174999,20,2,A04,Yes
67569813798,MINNEAPOLIS,MN,55411,-93.2846960394441,45.009478894128,$25000-$34999,08,3,R67,Likely
87654088459,MINNEAPOLIS,MN,55443,-93.3441377487448,45.1427926486577,,00,0,U00,No
17580832257,MINNEAPOLIS,MN,55413,-93.2407860727208,44.9977865306122,$35000-$49999,02,1,P56,Likely
27547968387,MINNEAPOLIS,MN,55428,-93.3730040775639,45.04214,$150000-$174999,02,1,G24,Possible
57505751555,MINNEAPOLIS,MN,55406,-93.22293,44.9411,$25000-$34999,09,1,G24,Possible
17559877005,MINNEAPOLIS,MN,55418,-93.2266759805986,45.0249867346939,$50000-$74999,23,2,D16,Yes
67521787698,MINNEAPOLIS,MN,55408,-93.3031887069823,44.9463532033939,$75000-$99999,52,1,E19,Not Likely
77651089206,MINNEAPOLIS,MN,55443,-93.3089850947474,45.116694515633,$75000-$99999,01,5,C11,Not Likely
67617014446,MINNEAPOLIS,MN,55432,-93.2291571506998,45.0669085889021,,00,0,U00,No
47511799707,MINNEAPOLIS,MN,55410,-93.3135036840159,44.9243049445424,$35000-$49999,00,1,O54,Possible
47552756726,MINNEAPOLIS,MN,55406,-93.2268462513437,44.9449353061225,$35000-$49999,09,2,J34,Not Likely
07617015124,MINNEAPOLIS,MN,55432,-93.2317579654492,45.0716200799146,$25000-$34999,23,1,Q64,Not Likely
37523970732,MINNEAPOLIS,MN,55428,-93.3978707940004,45.0604872566955,$50000-$74999,07,1,K40,Likely
87580754570,MINNEAPOLIS,MN,55406,-93.2297344394197,44.9515975824302,$50000-$74999,28,3,L42,Not Likely
47549944420,MINNEAPOLIS,MN,55425,-93.2489366947095,44.8434155448983,$25000-$34999,00,1,K40,Possible
67550766259,MINNEAPOLIS,MN,55407,-93.25371,44.94102,$1000-$14999,09,1,R66,Possible
97503897893,MINNEAPOLIS,MN,55420,-93.267184920219,44.8368153814765,$50000-$74999,23,1,I31,Possible
77600071345,MINNEAPOLIS,MN,55438,-93.3889526814444,44.8265038614412,$100000-$124999,32,3,C13,Not Likely
17519963237,MINNEAPOLIS,MN,55427,-93.3658457129696,44.995086087891,$100000-$124999,04,1,O51,Possible
17617074962,MINNEAPOLIS,MN,55439,-93.36574,44.87268,$35000-$49999,00,1,C13,Possible
27631020816,MINNEAPOLIS,MN,55432,-93.2504695880837,45.1167379023857,$100000-$124999,19,4,E20,Not Likely
57565974472,MINNEAPOLIS,MN,55428,-93.3702040415803,45.0876311539843,$35000-$49999,36,1,Q64,Not Likely
57580960710,MINNEAPOLIS,MN,55427,-93.372536014356,45.0150239393939,$50000-$74999,08,2,G24,Possible
87640139799,MINNEAPOLIS,MN,55449,-93.2284604690764,45.2002847150208,$125000-$149999,00,1,F23,Yes
67565973116,MINNEAPOLIS,MN,55428,-93.3906932608599,45.073960567751,$15000-$24999,02,3,J34,Not Likely
27675097763,MINNEAPOLIS,MN,55443,-93.3386790921481,45.1184572888421,$75000-$99999,09,4,C14,Likely
27530833279,MINNEAPOLIS,MN,55414,-93.2188021299166,44.9887523940629,$50000-$74999,00,1,O53,Not Likely
27512715917,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$35000-$49999,10,1,G25,Not Likely
87579798216,MINNEAPOLIS,MN,55409,-93.2919110063538,44.9276903494638,$125000-$149999,03,4,E19,Not Likely
67624069707,MINNEAPOLIS,MN,55438,-93.3900557460075,44.8549847657788,$150000-$174999,03,3,C12,Possible
37516765489,MINNEAPOLIS,MN,55406,-93.2245103150894,44.9190982611239,$75000-$99999,29,1,E19,Not Likely
07619035996,MINNEAPOLIS,MN,55434,-93.2430283214831,45.164458671769,$35000-$49999,12,1,J36,Not Likely
47544945355,MINNEAPOLIS,MN,55425,-93.2516400246148,44.829762149726,,00,0,U00,No
57543822271,MINNEAPOLIS,MN,55412,-93.3043013206874,45.0231853851719,$15000-$24999,02,1,R66,Possible
67504891952,MINNEAPOLIS,MN,55420,-93.2635038620216,44.8204538916762,,00,0,U00,No
97500839820,MINNEAPOLIS,MN,55414,-93.2412531979722,44.9876880271182,$15000-$24999,02,1,O53,Not Likely
47639083890,MINNEAPOLIS,MN,55442,-93.4378720171479,45.0428348460295,$75000-$99999,10,2,C13,Possible
07577970121,MINNEAPOLIS,MN,55428,-93.390390885814,45.0567984055428,$25000-$34999,01,2,Q65,Not Likely
27660008590,MINNEAPOLIS,MN,55431,-93.3169927419419,44.8547719956003,$35000-$49999,49,1,J34,Not Likely
57500843328,MINNEAPOLIS,MN,55416,-93.3417068703709,44.9610358081303,$15000-$24999,13,4,C13,Not Likely
57651007995,MINNEAPOLIS,MN,55431,-93.3101866119865,44.8578898135382,$1000-$14999,10,1,Q65,Not Likely
07539950510,MINNEAPOLIS,MN,55426,-93.3696437578399,44.947656122449,$50000-$74999,14,1,B09,Possible
87688092459,MINNEAPOLIS,MN,55443,-93.35071,45.0997228674084,,00,0,U00,No
57670103810,MINNEAPOLIS,MN,55444,-93.2954718666873,45.1074292330261,$1000-$14999,00,1,O51,Yes
87538963416,MINNEAPOLIS,MN,55427,-93.3679265411727,44.9957428674084,$125000-$149999,04,3,B08,Yes
67503901081,MINNEAPOLIS,MN,55421,-93.2440185930852,45.0380829256957,$35000-$49999,02,1,R66,Possible
77501843641,MINNEAPOLIS,MN,55416,-93.3315083735923,44.9570409029214,,00,0,U00,No
67698107429,MINNEAPOLIS,MN,55445,-93.3674309267998,45.1040458487665,,00,0,U00,No
97510827438,MINNEAPOLIS,MN,55413,-93.2678651503215,44.9999572654631,$15000-$24999,00,1,O50,Likely
57519779393,MINNEAPOLIS,MN,55407,-93.2474859404918,44.9188807940364,$50000-$74999,08,1,E19,Possible
37605121935,MINNEAPOLIS,MN,55447,-93.4940211690603,45.000838314197,$75000-$99999,35,3,B07,Likely
87602040880,MINNEAPOLIS,MN,55434,-93.2500057874111,45.203880280565,$75000-$99999,09,2,B08,Yes
67648107611,MINNEAPOLIS,MN,55445,-93.3810957092029,45.1083415068606,$50000-$74999,37,2,D18,Not Likely
07500782735,MINNEAPOLIS,MN,55408,-93.285685164566,44.9550430131755,$75000-$99999,03,1,G24,Possible
77562839729,MINNEAPOLIS,MN,55414,-93.2459593426684,44.9834148631218,$1000-$14999,01,1,O53,Not Likely
47593721324,MINNEAPOLIS,MN,55401,-93.2650938433927,44.9828975945626,$125000-$149999,03,1,G25,Not Likely
97585944313,MINNEAPOLIS,MN,55425,-93.2451090725653,44.8454479449911,$35000-$49999,05,1,K40,Possible
77668108167,MINNEAPOLIS,MN,55445,-93.3925786207338,45.1005874042786,,00,0,U00,No
57571763489,MINNEAPOLIS,MN,55406,-93.2244362388555,44.9258449430938,$100000-$124999,17,2,B09,Possible
77510739956,MINNEAPOLIS,MN,55404,-93.2613142124049,44.9591013078591,$75000-$99999,02,1,P61,Likely
87666056245,MINNEAPOLIS,MN,55436,-93.3874212507047,44.8927346323189,$125000-$149999,21,5,A04,Yes
47584874528,MINNEAPOLIS,MN,55418,-93.2457439924688,45.0170385714286,$1000-$14999,01,1,K40,Not Likely
07560731626,MINNEAPOLIS,MN,55403,-93.2928761888364,44.9644391933517,$75000-$99999,06,1,G25,Possible
97512717400,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$75000-$99999,08,2,G24,Possible
17556829627,MINNEAPOLIS,MN,55413,-93.2256675967905,44.991595182309,$50000-$74999,04,1,O53,Not Likely
27670000088,MINNEAPOLIS,MN,55430,-93.31883432051,45.0626819971785,$35000-$49999,08,2,D18,Possible
97508752968,MINNEAPOLIS,MN,55406,-93.2385928070175,44.9638528674084,$1000-$14999,07,1,S71,Possible
47576993857,MINNEAPOLIS,MN,55430,-93.30278,45.06442,$25000-$34999,04,1,P56,Likely
47641029365,MINNEAPOLIS,MN,55433,-93.3026336272092,45.1715552370863,$25000-$34999,00,1,O55,Yes
57593786948,MINNEAPOLIS,MN,55408,-93.2713637956245,44.9479369338702,$35000-$49999,05,5,I32,Likely
97667026890,MINNEAPOLIS,MN,55433,-93.3415949470501,45.1776062482795,$35000-$49999,23,4,J34,Not Likely
97523888558,MINNEAPOLIS,MN,55419,-93.294476398769,44.9012044897959,$125000-$149999,13,2,C13,Possible
07628088048,MINNEAPOLIS,MN,55443,-93.3223332860211,45.1366208464084,$15000-$24999,12,4,F22,Possible
87517936872,MINNEAPOLIS,MN,55423,-93.3020591517781,44.8653874555408,$15000-$24999,00,2,Q65,Not Likely
77664048321,MINNEAPOLIS,MN,55435,-93.3203794236782,44.88866505801,$25000-$34999,03,1,K40,Possible
87551846271,MINNEAPOLIS,MN,55416,-93.3170182708986,44.949737905924,$250000+,21,1,A06,Not Likely
77503920580,MINNEAPOLIS,MN,55422,-93.3240452568444,45.0336100384253,,00,0,U00,No
57545982132,MINNEAPOLIS,MN,55429,-93.3604110444358,45.0471448841548,$1000-$14999,01,1,Q65,Not Likely
17547996113,MINNEAPOLIS,MN,55430,-93.2859851276461,45.0873171325916,$35000-$49999,05,1,G24,Possible
27510764670,MINNEAPOLIS,MN,55406,-93.2103681601174,44.9225881045658,$250000+,16,3,A04,Yes
97589984363,MINNEAPOLIS,MN,55429,-93.3551021767283,45.0871228674084,$15000-$24999,00,1,S71,Not Likely
27554849674,MINNEAPOLIS,MN,55416,-93.3536630440472,44.9368535793275,$35000-$49999,02,1,G24,Possible
77554796562,MINNEAPOLIS,MN,55409,-93.2699162894692,44.9336357142857,$15000-$24999,02,1,P56,Likely
67589753301,MINNEAPOLIS,MN,55406,-93.2183803244286,44.9572839505262,$125000-$149999,18,2,C11,Not Likely
27652144458,MINNEAPOLIS,MN,55449,-93.18467285927,45.1890236408142,$50000-$74999,08,2,F22,Likely
17551966757,MINNEAPOLIS,MN,55428,-93.37511,45.06147,$250000+,06,1,O51,Possible
27587955143,MINNEAPOLIS,MN,55426,-93.3832077054157,44.9609122276476,$125000-$149999,21,2,D16,Yes
97596734696,MINNEAPOLIS,MN,55403,-93.2895952417976,44.9652750170536,$35000-$49999,00,1,O54,Not Likely
87528970782,MINNEAPOLIS,MN,55428,-93.3691141398844,45.0605024489796,$35000-$49999,11,5,I31,Yes
17534896507,MINNEAPOLIS,MN,55420,-93.2938070630416,44.8451921392575,$25000-$34999,01,1,O55,Yes
57529817028,MINNEAPOLIS,MN,55412,-93.29506,45.02399,$75000-$99999,08,1,O52,Likely
67644126078,MINNEAPOLIS,MN,55448,-93.2691282861464,45.1627763434642,$75000-$99999,34,3,E20,Not Likely
27591865368,MINNEAPOLIS,MN,55417,-93.2112696889152,44.8977592125463,$15000-$24999,05,2,O51,Possible
17547747664,MINNEAPOLIS,MN,55405,-93.2869361098614,44.9598047730416,$15000-$24999,00,1,O54,Not Likely
67545810703,MINNEAPOLIS,MN,55411,-93.3083939338512,44.9997282828283,$15000-$24999,00,1,R67,Possible
67690024781,MINNEAPOLIS,MN,55433,-93.2898174768192,45.1645342384892,$75000-$99999,04,2,L42,Possible
17592975103,MINNEAPOLIS,MN,55428,-93.3731809876956,45.07229881361,$50000-$74999,09,2,O51,Yes
27597726029,MINNEAPOLIS,MN,55402,-93.27119,44.97648,$50000-$74999,10,2,E19,Not Likely
37515803989,MINNEAPOLIS,MN,55410,-93.3139307771085,44.9118949524497,$75000-$99999,09,2,A05,Possible
97631090342,MINNEAPOLIS,MN,55443,-93.3286424786312,45.1260242399118,$35000-$49999,07,1,B07,Likely
57569839165,MINNEAPOLIS,MN,55414,-93.2225975194434,44.9700590702971,$1000-$14999,01,1,O53,Possible
67673020910,MINNEAPOLIS,MN,55432,-93.2612799111618,45.113975076956,$15000-$24999,55,1,Q64,Not Likely
27568958213,MINNEAPOLIS,MN,55427,-93.3711851308894,44.9984491063269,$100000-$124999,04,2,C13,Possible
97510759479,MINNEAPOLIS,MN,55406,-93.217636276202,44.9375685714286,$50000-$74999,05,1,G24,Possible
27546785173,MINNEAPOLIS,MN,55408,-93.2929857105636,44.95058537007,$35000-$49999,00,1,O54,Not Likely
27629064250,MINNEAPOLIS,MN,55437,-93.3321178869151,44.8264547356649,$15000-$24999,03,2,Q65,Not Likely
07542822540,MINNEAPOLIS,MN,55412,-93.3144864204815,45.024517552411,$25000-$34999,05,3,D18,Possible
77512780869,MINNEAPOLIS,MN,55408,-93.28716,44.94835,$35000-$49999,00,1,S68,Possible
67507943552,MINNEAPOLIS,MN,55425,-93.2559557299742,44.8583811641091,$75000-$99999,03,1,O52,Likely
67531910202,MINNEAPOLIS,MN,55421,-93.2579239139464,45.0653031519252,$50000-$74999,04,1,P56,Possible
37673051674,MINNEAPOLIS,MN,55435,-93.3236494413358,44.8650501305068,$50000-$74999,15,1,E19,Likely
47582878959,MINNEAPOLIS,MN,55418,-93.2553320762515,45.0316553630246,,00,0,U00,No
17561891055,MINNEAPOLIS,MN,55419,-93.2731367468527,44.8920778492248,$35000-$49999,36,1,L42,Not Likely
77629088074,MINNEAPOLIS,MN,55443,-93.3296984691186,45.1353012138406,$75000-$99999,15,4,B07,Not Likely
77592891375,MINNEAPOLIS,MN,55419,-93.29212,44.9070371325916,$75000-$99999,28,6,B07,Yes
87627066836,MINNEAPOLIS,MN,55438,-93.3873749335828,44.8007199749611,$200000-$249999,03,2,A02,Possible
27686119410,MINNEAPOLIS,MN,55447,-93.5054667000774,44.9969283906484,,00,0,U00,No
87526939579,MINNEAPOLIS,MN,55424,-93.334705457339,44.91658644445,$175000-$199999,03,2,A03,Likely
57598999175,MINNEAPOLIS,MN,55430,-93.2954466978892,45.053602092401,$50000-$74999,00,1,H26,Likely
77510942127,MINNEAPOLIS,MN,55425,-93.2567742895173,44.8233596510401,$15000-$24999,02,3,Q65,Not Likely
47568743520,MINNEAPOLIS,MN,55404,-93.26059,44.9625728674084,$15000-$24999,07,1,S68,Yes
37638002639,MINNEAPOLIS,MN,55431,-93.31301,44.82978,$50000-$74999,09,1,G24,Possible
77516933948,MINNEAPOLIS,MN,55423,-93.2648599308278,44.8626029346588,$50000-$74999,00,1,O54,Likely
37522836765,MINNEAPOLIS,MN,55414,-93.2349492027571,44.9790186620571,$175000-$199999,00,1,O53,Likely
77591834008,MINNEAPOLIS,MN,55414,-93.2309397620756,44.9907298782339,$25000-$34999,05,1,O53,Not Likely
97598917006,MINNEAPOLIS,MN,55422,-93.3316999053609,45.0215701358924,$50000-$74999,11,2,I31,Likely
27639142045,MINNEAPOLIS,MN,55449,-93.214466577077,45.2054115447715,$125000-$149999,20,2,B07,Not Likely
17506840704,MINNEAPOLIS,MN,55414,-93.22567,44.9734028674084,$15000-$24999,00,1,O53,Not Likely
97509885843,MINNEAPOLIS,MN,55419,-93.2726963624725,44.9119804081633,$50000-$74999,43,2,C13,Not Likely
77542870012,MINNEAPOLIS,MN,55418,-93.2382517535882,45.0085620867472,,00,0,U00,No
67670004234,MINNEAPOLIS,MN,55431,-93.3114131885203,44.8132856554049,,00,0,U00,No
97523748374,MINNEAPOLIS,MN,55405,-93.2865562056726,44.9584624489796,,00,0,U00,No
87518726110,MINNEAPOLIS,MN,55402,-93.27119,44.97648,$250000+,09,1,E19,Not Likely
57539928092,MINNEAPOLIS,MN,55423,-93.2680709520059,44.8850767067965,$50000-$74999,10,2,J34,Not Likely
97614092825,MINNEAPOLIS,MN,55443,-93.3534405967867,45.1069660108952,$50000-$74999,04,2,F23,Yes
87646015072,MINNEAPOLIS,MN,55432,-93.2308891444148,45.0708098321693,$150000-$174999,04,4,E20,Yes
97520759480,MINNEAPOLIS,MN,55406,-93.2150529255069,44.9375931508656,$75000-$99999,22,2,E19,Not Likely
27577739671,MINNEAPOLIS,MN,55404,-93.2827369195507,44.9599494949163,$25000-$34999,03,1,O53,Possible
27570719123,MINNEAPOLIS,MN,55401,-93.27093,44.98332,$1000-$14999,06,1,G25,Not Likely
07633103287,MINNEAPOLIS,MN,55444,-93.2917885416667,45.1087671325916,$50000-$74999,28,5,J34,Not Likely
47567738066,MINNEAPOLIS,MN,55404,-93.2422996332635,44.9615559443041,$1000-$14999,01,1,P57,Possible
87504731312,MINNEAPOLIS,MN,55403,-93.2907225832659,44.9653061797631,$50000-$74999,14,1,G25,Not Likely
57548837887,MINNEAPOLIS,MN,55414,-93.246223786347,44.9896798392401,$1000-$14999,03,1,O53,Not Likely
